32.1053670; 7.2068298; 12.8537701; 1.3715713; -0.1491980; 4.9877383; -0.4044582
32.3047792; 7.0127061; 12.8959507; 1.3420406; -0.1511078; 4.9715416; -0.3825497
32.5041914; 6.8152996; 12.9449875; 1.3139011; -0.1169005; 4.9561735; -0.3500623
32.7036036; 6.6210584; 12.9980879; 1.2956737; -0.0660610; 4.9420686; -0.2831706
32.9030159; 6.4304677; 13.0525847; 1.2946755; 0.1257649; 4.9306294; -0.1676567
33.1024281; 6.2432463; 13.0992656; 1.3761196; 0.5991018; 4.9238441; -0.0195311
33.3018403; 6.0480128; 13.1294173; 1.4421532; 0.1153497; 4.9230531; 0.0845523
33.5012525; 5.8496652; 13.1543302; 1.4439098; -0.0615359; 4.9264768; 0.1449425
33.7006647; 5.6521791; 13.1813319; 1.4235725; -0.1333135; 4.9323402; 0.1236632
33.9000769; 5.4569823; 13.2130506; 1.3955165; -0.1468702; 4.9373373; 0.0049764
34.0994892; 5.2596745; 13.2510814; 1.3651112; -0.1506220; 4.9375383; -0.1235305
34.2989014; 5.0634899; 13.2951034; 1.3350231; -0.1502754; 4.9325468; 0.3309708
34.4983136; 4.8708444; 13.3442783; 1.3075978; -0.1252912; 4.9459091; -0.2929785
34.6977258; 4.6783970; 13.3985680; 1.2850839; -0.0930967; 4.9340825; -1.3874817
34.8971380; 4.4874228; 13.4562485; 1.2715293; -0.0431026; 4.8776847; -2.6110855
35.0965502; 4.2971685; 13.5154967; 1.2679667; 0.0076813; 4.7697425; -2.8678790
35.2959625; 4.1064401; 13.5745763; 1.2744745; 0.0540434; 4.6482968; -2.5033072
35.4953747; 3.9154241; 13.6316068; 1.2876383; 0.0780606; 4.5396347; -2.2547845
35.6947869; 3.7232811; 13.6857385; 1.3053584; 0.0968410; 4.4394842; -2.0333983
35.8941991; 3.5303744; 13.7360883; 1.3260998; 0.1114661; 4.3471889; -1.8217708
36.0936113; 3.3359659; 13.7822612; 1.3494594; 0.1220333; 4.2628024; -1.7443526
36.2930236; 3.1409014; 13.8235920; 1.3749068; 0.1324234; 4.1804059; -1.6542881
36.4924358; 2.9446904; 13.8597862; 1.4021422; 0.1410334; 4.1007345; -1.6336698
36.6918480; 2.7470473; 13.8905075; 1.4313884; 0.1515940; 4.0205069; -1.4340762
36.8912602; 2.5498737; 13.9150687; 1.4627873; 0.1639909; 3.9487379; -0.1881406
37.0906724; 2.3505605; 13.9333341; 1.4962756; 0.1713076; 3.9392253; -0.1917347
37.2900846; 2.1507849; 13.9447575; 1.5312128; 0.1759260; 3.9295073; -0.1887073
37.4894969; 1.9522287; 13.9491280; 1.5664846; 0.1791033; 3.9199192; -0.1678782
37.6889091; 1.7530598; 13.9464240; 1.6023274; 0.1811604; 3.9113697; -0.0521805
37.8883213; 1.5526805; 13.9364568; 1.6385969; 0.1795755; 3.9087085; 0.0709257
38.0877335; 1.3537838; 13.9193869; 1.6740591; 0.1744063; 3.9123252; 0.2083795
38.2871457; 1.1560422; 13.8954971; 1.7076193; 0.1635104; 3.9229320; 0.3446480
38.4865579; 0.9598227; 13.8652915; 1.7393910; 0.1628892; 3.9404124; 0.4712283
38.6859702; 0.7658247; 13.8290524; 1.7716164; 0.1669851; 3.9641881; 0.5811888
38.8853824; 0.5725383; 13.7864291; 1.8037488; 0.1607162; 3.9933168; 0.6789943
39.0847946; 0.3793146; 13.7372977; 1.8358443; 0.1618629; 4.0270807; 0.7743445
39.2842068; 0.1869727; 13.6817154; 1.8683931; 0.1625977; 4.0652437; 0.8708142
39.4836190; -0.0036875; 13.6198270; 1.9009092; 0.1616596; 4.1077376; 0.9870095
39.6830312; -0.1896780; 13.5528075; 1.9321493; 0.1546051; 4.1553763; 1.0675016
39.8824435; -0.3751513; 13.4794649; 1.9622917; 0.1464516; 4.2062926; 1.1386879
40.0818557; -0.5598529; 13.4000777; 1.9909313; 0.1384306; 4.2599336; 1.2455694
40.2812679; -0.7399361; 13.3167233; 2.0173299; 0.1283006; 4.3178464; 1.3165021
40.4806801; -0.9188567; 13.2282869; 2.0420564; 0.1186838; 4.3782246; 1.3779403
40.6800923; -1.0964527; 13.1351868; 2.0649163; 0.1098024; 4.4405413; 1.4869640
40.8795045; -1.2703390; 13.0391319; 2.0857060; 0.0997118; 4.5068220; 1.5418893
41.0789168; -1.4434500; 12.9389570; 2.1047781; 0.0907066; 4.5745369; 1.6342939
